"","Compounds","GEM_id","HMDB_id","Cell_Compartment","Synthetic_genes","Transporter_genes","Transporter_genes_in","Receptor_genes","Synonyms","Synthetic_genes_lv2","precursor_transport"
"212","Dehydroepiandrosterone sulfate","MAM01659","HMDB0001032","c,r,e","SULT1E1","ABCC11","","GPBAR1,ABCC4,ABCB11,HTR7","Dehydroepiandrosterone sulfate,[(1S,2R,5S,10R,11S,15S)-2,15-dimethyl-14-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-yl]oxidanesulfonic acid,(3-beta)-3-(Sulfooxy)androst-5-en-17-one,17-Ketoandrost-5-en-3beta-yl sulfate,17-Oxoandrost-5-en-3beta-yl hydrogen sulphate,3-O-Sulfodehydroepiandrosterone,3beta-Hydroxyandrost-5-en-17-one 3-sulfate,Androst-5-en-17-on-3beta-yl sulfuric acid,Dehydroepiandrosterone 3-sulfate,Dehydroepiandrosterone monosulfate,Dehydroepiandrosterone sulphate,Dehydroisoandrosterone sulfate,Dehydroisoandrosterone-3-sulfate,DHEA sulfate,DHEA-S,DHEAS,Prasterone sulfate,(3-b)-3-(Sulfooxy)androst-5-en-17-one,(3-b)-3-(Sulphooxy)androst-5-en-17-one,(3-beta)-3-(Sulphooxy)androst-5-en-17-one,(3-Β)-3-(sulfooxy)androst-5-en-17-one,(3-Β)-3-(sulphooxy)androst-5-en-17-one,17-Ketoandrost-5-en-3b-yl sulfate,17-Ketoandrost-5-en-3b-yl sulfuric acid,17-Ketoandrost-5-en-3b-yl sulphate,17-Ketoandrost-5-en-3b-yl sulphuric acid,17-Ketoandrost-5-en-3beta-yl sulfuric acid,17-Ketoandrost-5-en-3beta-yl sulphate,17-Ketoandrost-5-en-3beta-yl sulphuric acid,17-Ketoandrost-5-en-3β-yl sulfate,17-Ketoandrost-5-en-3β-yl sulfuric acid,17-Ketoandrost-5-en-3β-yl sulphate,17-Ketoandrost-5-en-3β-yl sulphuric acid,17-Oxoandrost-5-en-3b-yl hydrogen sulfate,17-Oxoandrost-5-en-3b-yl hydrogen sulfuric acid,17-Oxoandrost-5-en-3b-yl hydrogen sulphate,17-Oxoandrost-5-en-3b-yl hydrogen sulphuric acid,17-Oxoandrost-5-en-3beta-yl hydrogen sulfate,17-Oxoandrost-5-en-3beta-yl hydrogen sulfuric acid,17-Oxoandrost-5-en-3beta-yl hydrogen sulphuric acid,17-Oxoandrost-5-en-3β-yl hydrogen sulfate,17-Oxoandrost-5-en-3β-yl hydrogen sulfuric acid,17-Oxoandrost-5-en-3β-yl hydrogen sulphate,17-Oxoandrost-5-en-3β-yl hydrogen sulphuric acid,3-O-Sulphodehydroepiandrosterone,3b-Hydroxyandrost-5-en-17-one 3-sulfate,3b-Hydroxyandrost-5-en-17-one 3-sulfuric acid,3b-Hydroxyandrost-5-en-17-one 3-sulphate,3b-Hydroxyandrost-5-en-17-one 3-sulphuric acid,3beta-Hydroxyandrost-5-en-17-one 3-sulfuric acid,3beta-Hydroxyandrost-5-en-17-one 3-sulphate,3beta-Hydroxyandrost-5-en-17-one 3-sulphuric acid,3Β-hydroxyandrost-5-en-17-one 3-sulfate,3Β-hydroxyandrost-5-en-17-one 3-sulfuric acid,3Β-hydroxyandrost-5-en-17-one 3-sulphate,3Β-hydroxyandrost-5-en-17-one 3-sulphuric acid,Androst-5-en-17-on-3b-yl sulfate,Androst-5-en-17-on-3b-yl sulfuric acid,Androst-5-en-17-on-3b-yl sulphate,Androst-5-en-17-on-3b-yl sulphuric acid,Androst-5-en-17-on-3beta-yl sulfate,Androst-5-en-17-on-3beta-yl sulphate,Androst-5-en-17-on-3beta-yl sulphuric acid,Androst-5-en-17-on-3β-yl sulfate,Androst-5-en-17-on-3β-yl sulfuric acid,Androst-5-en-17-on-3β-yl sulphate,Androst-5-en-17-on-3β-yl sulphuric acid,Dehydroepiandrosterone 3-sulfuric acid,Dehydroepiandrosterone 3-sulphate,Dehydroepiandrosterone 3-sulphuric acid,Dehydroepiandrosterone monosulfuric acid,Dehydroepiandrosterone monosulphate,Dehydroepiandrosterone monosulphuric acid,Dehydroepiandrosterone sulfuric acid,Dehydroepiandrosterone sulphuric acid,Dehydroisoandrosterone sulfuric acid,Dehydroisoandrosterone sulphate,Dehydroisoandrosterone sulphuric acid,Dehydroisoandrosterone-3-sulfuric acid,Dehydroisoandrosterone-3-sulphate,Dehydroisoandrosterone-3-sulphuric acid,DHEA sulfuric acid,DHEA sulphate,DHEA sulphuric acid,Prasterone sulfuric acid,Prasterone sulphate,Prasterone sulphuric acid,(3beta)-3-(Sulfooxy)-androst-5-en-17-one,17-Oxoandrost-5-en-3-yl hydrogen sulfate,17-Oxoandrost-5-en-3-yl hydrogen sulphate,3-b-Hydroxyandrost-5-en-17-one 3-sulfate,3-b-Hydroxyandrost-5-en-17-one 3-sulphate,3-beta-Hydroxyandrost-5-en-17-one 3-sulfate,3-beta-Hydroxyandrost-5-en-17-one 3-sulphate,3b-Hydroxy-androst-5-en-17-one hydrogen sulfate,3b-Hydroxy-androst-5-en-17-one hydrogen sulphate,3beta-Hydroxy-androst-5-en-17-one hydrogen sulfate,3beta-Hydroxy-androst-5-en-17-one hydrogen sulphate,Dehydroepiandrosterone-3-sulfate,Dehydroepiandrosterone-3-sulphate,Formylisoglutamic acid,Prasterone-3-sulfate,Prasterone-3-sulphate,DHA sulfate,Sulfate, dehydroisoandrosterone,Sulfate, prasterone,Sulfate, dhea,Sulfate, dehydroepiandrosterone,Sulfate, dha","",""
"213","Estrone sulfate","MAM01789","HMDB0001425","c,r,e","SULT1E1,SULT1A1,SULT1A3","ABCC11","","ABCC4,ESR1,ESR2,AR,NR1I2,THRB","Estrone sulfate,[(1S,10R,11S,15S)-15-methyl-14-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2(7),3,5-trien-5-yl]oxidanesulfonic acid,Ogen,3-Hydroxyestra-1,3,5(10)-trien-17-one hydrogen sulphate,Estrone hydrogen sulfate,Estrone sulphate,3-Hydroxyestra-1,3,5(10)-trien-17-one hydrogen sulfate,3-Hydroxyestra-1,3,5(10)-trien-17-one hydrogen sulfuric acid,3-Hydroxyestra-1,3,5(10)-trien-17-one hydrogen sulphuric acid,Estrone hydrogen sulfuric acid,Estrone hydrogen sulphate,Estrone hydrogen sulphuric acid,Estrone sulfuric acid,Estrone sulphuric acid,Conestoral,Estrogenic substances,Estrone,Estrone  hydrogen sulfate,Estrone  hydrogen sulphate,Estrone 3-sulfate,Estrone 3-sulphate,Estrone sulfate sodium,Estrone sulphate sodium,Estrone-3-sulfate,Estrone-3-sulphate,Premarin,Sodium estrone 3-monosulfate,Sodium estrone 3-monosulphate,Sodium estrone 3-sulfate,Sodium estrone 3-sulphate,Estrone sulfate, sodium salt,Potassium estrone sulfate,Sodium estrone sulfate,Estrone sulfate, ammonium salt,Oestrone sulphate,Evex,Estrone sulfate, 16-(14)C-labeled,Estrone sulfate, 14C-labeled,Estrone sulfate, potassium salt","",""
"214","Pregnenolone sulfate","MAM02762","HMDB0000774","c,r,g,l,e","SULT2B1","","","TRPM1,TRPM3,GLRA1","Pregnenolone sulfate,[(1S,2R,10S,11S,14S,15S)-14-acetyl-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-yl]oxidanesulfonic acid,Pregnenolone sulfuric acid,Pregnenolone sulphate,Pregnenolone sulphuric acid,5-Pregnen-3b-sulfate-20-one,5-Pregnen-3b-sulphate-20-one,Pregn-5-en-20-on-3b-yl sulfurate,Pregn-5-en-20-on-3b-yl sulfuric acid,Pregn-5-en-20-one-3b-yl sulfate,Pregn-5-en-20-one-3b-yl sulphate,Pregnenolone 3-sulfate,Pregnenolone 3-sulphate,Pregnenolone 3b-sulfate,Pregnenolone 3b-sulphate,Pregnenolone hydrogen sulfate,Pregnenolone hydrogen sulphate,Pregnenolone monosulfate,Pregnenolone monosulphate,[(1S,2R,10S,11S,14S,15S)-14-Acetyl-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxidanesulfonate,[(1S,2R,10S,11S,14S,15S)-14-Acetyl-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxidanesulphonate,[(1S,2R,10S,11S,14S,15S)-14-Acetyl-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxidanesulphonic acid","CYP11A1",""
"215","Thromboxane A2","MAM02994","HMDB0001452","c,r,e","TBXAS1","","","BDKRB1,PROKR2,MLNR,GNRHR,KISS1R,GHSR,MCHR1,NMUR2,NMBR,HTR2B,GPR65,AGTR1,HTR2C,NPFFR1,MCHR2,PTGIR,PTGER1,CCKAR,AVPR1A,NTSR2,PROKR1,NMUR1,ADRA1B,LTB4R,NPFFR2,TRHR,EDNRA,UTS2R,OXTR,CCKBR,LPAR1,NPSR1,NTSR1,LPAR3,PTGFR,HCRTR2,AGTR2,HCRTR1,EDNRB,HTR2A,ADRA1A,ADRA1D,GRPR,QRFPR,LPAR2,TBXA2R,LTB4R2","Thromboxane A2,(5Z)-7-[(1S,3R,4S,5S)-3-[(1E,3S)-3-hydroxyoct-1-en-1-yl]-2,6-dioxabicyclo[3.1.1]heptan-4-yl]hept-5-enoic acid,thromboxane,(5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oic acid,9S,11S-Epoxy,15S-hydroxy-thromboxa-5Z,13E-dien-1-Oic acid,TXA-2,TXA2,(5Z,13E)-(15S)-9a,11a-Epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,13E)-(15S)-9a,11a-Epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,13E)-(15S)-9Α,11α-epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,13E)-(15S)-9Α,11α-epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,9a,11a,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oate,(5Z,9a,11a,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oic acid,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oate,(5Z,9Α,11α,13E,15S)-9,11-epoxy-15-hydroxythromboxa-5,13-dien-1-Oate,(5Z,9Α,11α,13E,15S)-9,11-epoxy-15-hydroxythromboxa-5,13-dien-1-Oic acid,9S,11S-Epoxy,15S-hydroxy-thromboxa-5Z,13E-dien-1-Oate,(1S-(1alpha,3alpha,3R*),4beta(Z),5alpha)-7-(3-(3-hydroxy-1-octenyl)-2,6-dioxabicyclo(3.1.1)hept-4-yl)-5-heptenoate,(1S-(1alpha,3alpha,3R*),4beta(Z),5alpha)-7-(3-(3-hydroxy-1-octenyl)-2,6-dioxabicyclo(3.1.1)hept-4-yl)-5-heptenoic acid,(5Z)-7-[(1S,3R,4S,5S)-3-[(1E,3S)-3-Hydroxy-1-octenyl]-2,6-dioxabicyclo[3.1.1]hept-4-yl]-5-heptenoate,(5Z)-7-[(1S,3R,4S,5S)-3-[(1E,3S)-3-Hydroxy-1-octenyl]-2,6-dioxabicyclo[3.1.1]hept-4-yl]-5-heptenoic acid,(5Z,13E)-(15S)-9,11-Epoxy-15-hydroxythromba-5,13-dienoate,(5Z,13E)-(15S)-9,11-Epoxy-15-hydroxythromba-5,13-dienoic acid,(5Z,13E)-(15S)-9-alpha,11-alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,13E)-(15S)-9-alpha,11-alpha-Epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxy-thromboxa-5,13-dien-1-Oate,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxy-thromboxa-5,13-dien-1-Oic acid,7-[3-(3-Hydroxy-1-octenyl)-2,6-dioxabicyclo[3.1.1]hept-4-yl]-[1S-[1alpha,3alpha(1E,3R*),4beta(Z),5alpha]]-5-heptenoate,7-[3-(3-Hydroxy-1-octenyl)-2,6-dioxabicyclo[3.1.1]hept-4-yl]-[1S-[1alpha,3alpha(1E,3R*),4beta(Z),5alpha]]-5-heptenoic acid,Cid,Rabbit aorta contracting substance,RCS,a2, Thromboxane","",""
"216","L-Dopa","MAM02354","HMDB0000181","c,e","TH,TYR","SLC16A10","SLC7A5,SLC7A9,SLC7A8,SLC3A1,SLC3A2","ABCC4,ABCC3,GPR143,DRD5,DRD1,DRD3,DRD2,DRD4,ADORA2A,HTR2A","L-Dopa,(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid,levodopa,(-)-3-(3,4-Dihydroxyphenyl)-L-alanine,(-)-Dopa,3,4-Dihydroxy-L-phenylalanine,3,4-DIHYDROXYPHENYLALANINE,3-Hydroxy-L-tyrosine,beta-(3,4-Dihydroxyphenyl)-L-alanine,beta-(3,4-Dihydroxyphenyl)alanine,Dihydroxy-L-phenylalanine,Dopar,L-beta-(3,4-Dihydroxyphenyl)alanine,Levodopa,Levodopum,b-(3,4-Dihydroxyphenyl)-L-alanine,Β-(3,4-dihydroxyphenyl)-L-alanine,b-(3,4-Dihydroxyphenyl)alanine,Β-(3,4-dihydroxyphenyl)alanine,L-b-(3,4-Dihydroxyphenyl)alanine,L-Β-(3,4-dihydroxyphenyl)alanine,(2S)-2-Amino-3-(3,4-dihydroxyphenyl)propanoate,(2S)-2-Amino-3-(3,4-dihydroxyphenyl)propanoic acid,3,4-Dihydroxyphenyl-L-alanine,3-(3,4-Dihydroxyphenyl)-L-alanine,b-(3,4-Dihydroxyphenyl)-a-L-alanine,Bendopa,beta-(3,4-Dihydroxyphenyl)-alpha-L-alanine,Cidandopa,Dihydroxyphenylalanine,Dopaflex,Dopaidan,Dopal,Dopalina,Doparkine,Doparl,Dopasol,Dopaston,Dopastone,Dopastral,Dopicar,Doprin,Eldopal,Eldopar,Eldopatec,Eurodopa,Helfo-dopa,Insulamina,L-(-)-Dopa,L-3-(3,4-Dihydroxyphenyl)-alanine,L-4-5-Dihydroxyphenylalanine,L-b-(3,4-Dihydroxyphenyl)-a-alanine,L-beta-(3,4-Dihydroxyphenyl)-alpha-alanine,L-Dihydroxyphenylalanine,Laradopa,Larodopa,Ledopa,Levedopa,Levopa,Maipedopa,Parda,Pardopa,Prodopa,Syndopa,Veldopa,Weldopa,3 Hydroxy L tyrosine,Roche brand OF levodopa,L 3,4 Dihydroxyphenylalanine,L-3,4-Dihydroxyphenylalanine,Medphano brand OF levodopa,L Dopa,Roberts brand OF levodopa","",""
"217","5-Hydroxy-L-tryptophan","MAM01107","HMDB0000472","c,e","TPH1,TPH2","SLC18A1,SLC18A2","SLC7A5,SLC7A8","HTR2C,HTR2B,VCAM1,HTR7,HTR2A","5-Hydroxy-L-tryptophan,5-Hydroxytryptophan L-form,Cincofarm,L-5-Hydroxytryptophan,Levothym,Oxitriptan,Tript-OH,Hydroxy-5 L-tryptophane,5-HTP,Hydroxytryptophan,5-Hydroxytryptophan,5 Hydroxytryptophan,5-Hydroxy- tryptophan,Oxytryptophan,Tryptophan, 5 hydroxy,(S)-5-Hydroxytryptophan,5-Hydroxyl-L-tryptophan,Levotonine,Oxyfan,Pretonine,Quietim,Serotonyl,Telesol,Triptene,Triptum,L-5-HTP","",""
"218","Iodotyrosine","MAM00807","HMDB0000021","c,e","TPO","","","FPR1,FPR2","Iodotyrosine,(2S)-2-amino-3-(4-hydroxy-3-iodophenyl)propanoic acid,iodotyrosine,(2S)-2-Amino-3-(4-hydroxy-3-iodophenyl)propanoic acid,3-IODO-tyrosine,MIT,(2S)-2-Amino-3-(4-hydroxy-3-iodophenyl)propanoate,3-Iodo-4-hydroxyphenylalanine,3-Iodo-L-tyrosine,3-Iodotyrosine,3-Monoiodo-L-tyrosine,4-Hydroxy-3-iodophenylalanine,IYR,L-Tyrosine-3-iodo,Monoiodotyrosine","",""
"219","Iodide","MAM02174","HMDB0012238","c,r,e","TPO","SLC5A8","SLC26A4","ESRRA,RIPK1,EGFR,SIRPB1,PPARD,LILRB1,NR4A2,CD47","Iodide,iodide,I(-),IODIDE ion,Iodine anion,Iodide anion,Iodide salt,Iodide(1-),Iodinane,Iodine ion,Lambda(3)-iodane,Trihydridoiodine,Iodolipol,Oils, iodized,Oil, iodized,Iodized oil,Iodized oils","",""
"220","Thyroxine","MAM02998","HMDB0000248","c,r,e","TPO","SLCO4A1,SLCO1B1,SLCO1C1,SLC16A2,SLCO3A1","","NR1H4,PPARG,RXRA,THRA,THRB,ABCC2,NCOR1,TRAC","Thyroxine,(2S)-2-amino-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoic acid,levothyroxine,3,3',5,5'-Tetraiodo-L-thyronine,3,5,3',5'-TETRAIODO-L-thyronine,4-(4-Hydroxy-3,5-diiodophenoxy)-3,5-diiodo-L-phenylalanine,L-T4,Levothyroxin,Levothyroxine,LT4,O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodo-L-tyrosine,T4,L-Thyroxine,O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine,3,5,3'5'-Tetraiodo-L-thyronine,Forthyron,(-)-Thyroxine,3,3',5,5''-tetraiodo-L-Thyronine,3,5,3',5'-Tetraiodothyronine,D-Thyroxine,DL-Thyroxin,Henning,L-3,5,3',5'-Tetraiodothyronine,L-Thyroxin,Laevothyroxinum,Levothroid,Levothyroxine sodium,Levothyroxinum,Levoxyl,Prestwick_548,Synthroid,Tetraiodothyronine,Tetramet,THX,Thyratabs,Thyrax,Thyreoideum,Thyroxin,Thyroxinal,Thyroxine I 125,Thyroxine iodine,Allphar brand OF levothyroxine sodium,Berlthyrox,Delalande, levothyroxin,Dexnon,Eferox,Eltroxin,Kern brand OF levothyroxine sodium,L-Thyrox,L-Thyroxin henning,L-Thyroxin beta,L-Thyroxine roche,Levothyroxin deladande,Lévothyrox,Merck lipha santé brand OF levothyroxine sodium,Nourypharma brand OF levothyroxine sodium,Oroxine,Aventis brand OF levothyroxine sodium,Euthyrox,Eutirox,Forest brand OF levothyroxine sodium,Genpharm brand OF levothyroxine sodium,GlaxoSmithKline brand OF levothyroxine sodium,Goldshield brand OF levothyroxine sodium,LThyroxin henning,levo-T,Sanofi synthelabo brand OF levothyroxine sodium,Sigma brand OF levothyroxine sodium,Synthrox,Thevier,Watson brand OF levothyroxine sodium,Berlin chemie brand OF levothyroxine sodium,Delalande brand OF levothyroxine sodium,Eltroxine,Hexal brand 2 OF levothyroxine sodium,L Thyroxine roche,Novothyral,Tiroidine,Vortex brand OF levothyroxine sodium,Abbot brand OF levothyroxine sodium,Berlin-chemie brand OF levothyroxine sodium,Byk brand OF levothyroxine sodium,Deladande, levothyroxin,GlaxoWellcome brand OF levothyroxine sodium,Henning berlin brand OF levothyroxine sodium,Hexal brand 1 OF levothyroxine sodium,L Thyrox,L Thyroxin henning,L Thyroxin beta,L Thyroxine,LThyroxin beta,leo, Tiroxina,levo T,LevoT,Levothyroid,Levothyroxin delalande,Levoxine,Merck brand OF levothyroxine sodium,Monarch brand OF levothyroxine sodium,Mova brand OF levothyroxine sodium,Novothyrox,O-(4-Hydroxy-3,5-diiodophenyl) 3,5-diiodo-L-tyrosine,O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodotyrosine,Roche brand OF levothyroxine sodium,Rudefsa brand OF levothyroxine sodium,Sodium levothyroxine,T4 Thyroid hormone,Thyroid hormone, T4,Tiroxina leo,Unithroid,Betapharm brand OF levothyroxine sodium","",""
"221","Liothyronine","MAM03052","HMDB0000265","c,r,e","TPO","SLC16A2","","THRA,THRB,AR,RXRA,ESR1,ESR2,NCOR1,TRAC,NR1I2,PPARG","Liothyronine,(2S)-2-amino-3-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]propanoic acid,liothyronine,3,5,3'-Triiodo-L-thyronine,3,5,3'-Triiodothyronine,3,5,3'TRIIODOTHYRONINE,4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodo-L-phenylalanine,L-3,5,3'-Triiodothyronine,L-T3,Liothyroninum,Liotironina,O-(4-Hydroxy-3-iodophenyl)-3,5-diiodo-L-tyrosine,T3,Tertroxin,Tresitope,Triiodothyronine,3,3',5-Triiodo-L-thyronine,Thyrolar,3,3',5-Triiodothyronine,Cytomel,T3 Thyroid hormone,Thyroid hormone, T3,Liothyronine sodium,3,3',5'-Triiodo-L-thyronine,3,3',5'-Triiodothyronine,4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenylalanine,Cyronine,L-3,3',5-Triiodo-thyronine,L-3,3',5-Triiodothyronine,L-3-[4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenyl]-alanine,L-Liothyronine,L-Triiodothyronine,Liothyronin,Triiodo-L-thyronine","",""
"222","alpha-Tocotrienol","MAM01330","HMDB0006327","c,r,e","TPSG1","","","VCAM1,NCOR1,NR1I2","alpha-Tocotrienol,(2R)-2,5,7,8-tetramethyl-2-[(3E,7E)-4,8,12-trimethyltrideca-3,7,11-trien-1-yl]-3,4-dihydro-2H-1-benzopyran-6-ol,α tocotrienol,(2R)-2,5,7,8-Tetramethyl-2-[(3E,7E)-4,8,12-trimethyltrideca-3,7,11-trien-1-yl]-3,4-dihydro-2H-1-benzopyran-6-ol,zeta1-Tocopherol,Ζ1-tocopherol,a-Tocotrienol,Α-tocotrienol,(2R,3'e,7'e)-alpha-Tocotrienol,(R)-alpha-Tocotrienol,Tocotrienol, alpha,(2R,3'e,7'e)-Α-tocotrienol,(2R,3’E,7’e)-α-tocotrienol,(R)-Α-tocotrienol,5,7,8-Trimethyltocotrienol","",""
"223","NAD","MAM02552","HMDB0000902","c,m,n,x,r,e","TSTA3,AKR1B1,AKR1B10,PHGDH,DPYD,PYCRL,PYCR2,PYCR1,GRHPR,GSR,FADS2,FADS1,FADS3,PTGR1,HSD17B12,TECRL,DECR1,DECR2,NQO1,CYP21A2,HSD17B6,HSD17B2,HSD17B8,HSD17B1,HSD17B7,HSD17B11,HSD3B1,HSD3B2,AKR1C2,AKR1C1,AKR1C3,AKR1C4,SC5D,CYP27A1,GPD1L,GPD1,CYP8B1,NADSYN1,NMNAT2,NMNAT3,NMNAT1,,ACP5,ACPT,PXYLP1,ACP6,PAPL,MTHFR,BLVRB,BLVRA,COQ6,CYP2E1,CYP4V2,CYP24A1,SCD,LDHB,LDHA,LDHC,LDHAL6A,LDHD,LDHAL6B,TXNRD1,ALDH2,ALDH1B1,ALDH7A1,FMO1,ADH4,ALDH3B2,ALDH3B1,ALDH3A2","","","TRPC7,TRPM2,CD38,TNFRSF21","NAD,1-[(2R,3R,4S,5R)-5-({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono}oxy)(hydroxy)phosphoryl]oxy}methyl)-3,4-dihydroxyoxolan-2-yl]-3-(C-hydroxycarbonimidoyl)-1lambda5-pyridin-1-ylium,1-[(2R,3R,4S,5R)-5-{[({[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono}oxy(hydroxy)phosphoryl)oxy]methyl}-3,4-dihydroxyoxolan-2-yl]-3-(C-hydroxycarbonimidoyl)-1lambda5-pyridin-1-ylium,Codehydrogenase I,Coenzyme I,Cozymase I,Diphosphopyridine nucleotide,DPN,Nadide,NICOTINAMIDE-adenine-dinucleotide,Adenine dinucleotide, dihydronicotinamide,Nicotinamide-adenine dinucleotide,Nucleotide, diphosphopyridine,Dihydronicotinamide adenine dinucleotide,NADH,Nicotinamide adenine dinucleotide,Dinucleotide, nicotinamide-adenine,Dinucleotide, dihydronicotinamide adenine,Adenine-nicotinamide dinucleotide,NAD+,Oxidized diphosphopyridine nucleotide,beta-Diphosphopyridine nucleotide,beta-NAD,beta-NAD+,beta-Nicotinamide adenine dinucleotide,beta-Nicotinamide adenine dinucleotide hydrate,β-Diphosphopyridine nucleotide,β-NAD,β-NAD+,β-Nicotinamide adenine dinucleotide,β-Nicotinamide adenine dinucleotide hydrate","",""
"224","Caffeic acid","MAM01414","HMDB0001964","c","TYR","","","EGFR,APP,DPP4","Caffeic acid,(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid,caffeic acid,3,4-Dihydroxy-trans-cinnamate,3,4-Dihydroxycinnamic acid,trans-Caffeate,3,4-Dihydroxy-trans-cinnamic acid,3,4-Dihydroxycinnamate,Caffeate,Caffeic acid, monosodium salt,Caffeic acid, (e)-isomer,Sodium caffeate,(2E)-(3,4-Dihydroxyphenyl)-2-propenoic acid,(2E)-3-(3,4-Dihydroxyphenyl)-2-propenoic acid,(e)-3,4-Dihydroxycinnamic acid,(e)-3-(3,4-Dihydroxyphenyl)-2-propenoic acid,(e)-3-(3,4-Dihydroxyphenyl)acrylic acid,(e)-Caffeic acid,3,4-Dihydroxybenzeneacrylic acid,3-(3,4-Dihydroxyphenyl)-2-propenoic acid,3-(3,4-Dihydroxyphenyl)propenoic acid,4-(2'-Carboxyvinyl)-1,2-dihydroxybenzene,4-(2-Carboxyethenyl)-1,2-dihydroxybenzene,4-(2’-carboxyvinyl)-1,2-dihydroxybenzene,DHCA,trans-3,4-Dihydroxycinnamic acid,3',4'-Dihydroxycinnamic acid,(2E)-3-(3,4-Dihydroxyphenyl)prop-2-enoic acid;","",""
