,Compounds,GEM_id,HMDB_id,Cell_Compartment,Synthetic_genes,Transporter_genes,Transporter_genes_in,Receptor_genes,Synonyms,Synthetic_genes_lv2,precursor_transport
88,Dehydroepiandrosterone sulfate,MAM01659,HMDB0001032,"c,r,e","sult1st1,sult1st2,sult1st3,sult1st4,sult1st7,sult1st9",abcc12,NA,"abcc4,abcb11b,htr7a,HTR7","Dehydroepiandrosterone sulfate,[(1S,2R,5S,10R,11S,15S)-2,15-dimethyl-14-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-yl]oxidanesulfonic acid,(3-beta)-3-(Sulfooxy)androst-5-en-17-one,17-Ketoandrost-5-en-3beta-yl sulfate,17-Oxoandrost-5-en-3beta-yl hydrogen sulphate,3-O-Sulfodehydroepiandrosterone,3beta-Hydroxyandrost-5-en-17-one 3-sulfate,Androst-5-en-17-on-3beta-yl sulfuric acid,Dehydroepiandrosterone 3-sulfate,Dehydroepiandrosterone monosulfate,Dehydroepiandrosterone sulphate,Dehydroisoandrosterone sulfate,Dehydroisoandrosterone-3-sulfate,DHEA sulfate,DHEA-S,DHEAS,Prasterone sulfate,(3-b)-3-(Sulfooxy)androst-5-en-17-one,(3-b)-3-(Sulphooxy)androst-5-en-17-one,(3-beta)-3-(Sulphooxy)androst-5-en-17-one,(3-Β)-3-(sulfooxy)androst-5-en-17-one,(3-Β)-3-(sulphooxy)androst-5-en-17-one,17-Ketoandrost-5-en-3b-yl sulfate,17-Ketoandrost-5-en-3b-yl sulfuric acid,17-Ketoandrost-5-en-3b-yl sulphate,17-Ketoandrost-5-en-3b-yl sulphuric acid,17-Ketoandrost-5-en-3beta-yl sulfuric acid,17-Ketoandrost-5-en-3beta-yl sulphate,17-Ketoandrost-5-en-3beta-yl sulphuric acid,17-Ketoandrost-5-en-3β-yl sulfate,17-Ketoandrost-5-en-3β-yl sulfuric acid,17-Ketoandrost-5-en-3β-yl sulphate,17-Ketoandrost-5-en-3β-yl sulphuric acid,17-Oxoandrost-5-en-3b-yl hydrogen sulfate,17-Oxoandrost-5-en-3b-yl hydrogen sulfuric acid,17-Oxoandrost-5-en-3b-yl hydrogen sulphate,17-Oxoandrost-5-en-3b-yl hydrogen sulphuric acid,17-Oxoandrost-5-en-3beta-yl hydrogen sulfate,17-Oxoandrost-5-en-3beta-yl hydrogen sulfuric acid,17-Oxoandrost-5-en-3beta-yl hydrogen sulphuric acid,17-Oxoandrost-5-en-3β-yl hydrogen sulfate,17-Oxoandrost-5-en-3β-yl hydrogen sulfuric acid,17-Oxoandrost-5-en-3β-yl hydrogen sulphate,17-Oxoandrost-5-en-3β-yl hydrogen sulphuric acid,3-O-Sulphodehydroepiandrosterone,3b-Hydroxyandrost-5-en-17-one 3-sulfate,3b-Hydroxyandrost-5-en-17-one 3-sulfuric acid,3b-Hydroxyandrost-5-en-17-one 3-sulphate,3b-Hydroxyandrost-5-en-17-one 3-sulphuric acid,3beta-Hydroxyandrost-5-en-17-one 3-sulfuric acid,3beta-Hydroxyandrost-5-en-17-one 3-sulphate,3beta-Hydroxyandrost-5-en-17-one 3-sulphuric acid,3Β-hydroxyandrost-5-en-17-one 3-sulfate,3Β-hydroxyandrost-5-en-17-one 3-sulfuric acid,3Β-hydroxyandrost-5-en-17-one 3-sulphate,3Β-hydroxyandrost-5-en-17-one 3-sulphuric acid,Androst-5-en-17-on-3b-yl sulfate,Androst-5-en-17-on-3b-yl sulfuric acid,Androst-5-en-17-on-3b-yl sulphate,Androst-5-en-17-on-3b-yl sulphuric acid,Androst-5-en-17-on-3beta-yl sulfate,Androst-5-en-17-on-3beta-yl sulphate,Androst-5-en-17-on-3beta-yl sulphuric acid,Androst-5-en-17-on-3β-yl sulfate,Androst-5-en-17-on-3β-yl sulfuric acid,Androst-5-en-17-on-3β-yl sulphate,Androst-5-en-17-on-3β-yl sulphuric acid,Dehydroepiandrosterone 3-sulfuric acid,Dehydroepiandrosterone 3-sulphate,Dehydroepiandrosterone 3-sulphuric acid,Dehydroepiandrosterone monosulfuric acid,Dehydroepiandrosterone monosulphate,Dehydroepiandrosterone monosulphuric acid,Dehydroepiandrosterone sulfuric acid,Dehydroepiandrosterone sulphuric acid,Dehydroisoandrosterone sulfuric acid,Dehydroisoandrosterone sulphate,Dehydroisoandrosterone sulphuric acid,Dehydroisoandrosterone-3-sulfuric acid,Dehydroisoandrosterone-3-sulphate,Dehydroisoandrosterone-3-sulphuric acid,DHEA sulfuric acid,DHEA sulphate,DHEA sulphuric acid,Prasterone sulfuric acid,Prasterone sulphate,Prasterone sulphuric acid,(3beta)-3-(Sulfooxy)-androst-5-en-17-one,17-Oxoandrost-5-en-3-yl hydrogen sulfate,17-Oxoandrost-5-en-3-yl hydrogen sulphate,3-b-Hydroxyandrost-5-en-17-one 3-sulfate,3-b-Hydroxyandrost-5-en-17-one 3-sulphate,3-beta-Hydroxyandrost-5-en-17-one 3-sulfate,3-beta-Hydroxyandrost-5-en-17-one 3-sulphate,3b-Hydroxy-androst-5-en-17-one hydrogen sulfate,3b-Hydroxy-androst-5-en-17-one hydrogen sulphate,3beta-Hydroxy-androst-5-en-17-one hydrogen sulfate,3beta-Hydroxy-androst-5-en-17-one hydrogen sulphate,Dehydroepiandrosterone-3-sulfate,Dehydroepiandrosterone-3-sulphate,Formylisoglutamic acid,Prasterone-3-sulfate,Prasterone-3-sulphate,DHA sulfate,Sulfate, dehydroisoandrosterone,Sulfate, prasterone,Sulfate, dhea,Sulfate, dehydroepiandrosterone,Sulfate, dha",NA,NA
231,Indoxyl sulfate,MAM03703,HMDB0000682,"c,e",sult1st5,NA,NA,"cadm1a,cadm1b,ahr1a","Indoxyl sulfate,(1H-indol-3-yl)oxidanesulfonic acid,3-sulfooxy-1H-indole,3-Indolyl hydrogen sulfate,3-Indolyl sulfate,3-Indoxyl sulfate,3-Indoxylsulfuric acid,Indican,indol-3-yl Hydrogen sulfate,indol-3-yl Sulfate,indol-3-yl Sulphate,Indoxyl sulfic acid,Indoxyl sulphate,Indoxyl-3-sulphate,Indoxylsulfuric acid,3-Indolyl hydrogen sulfuric acid,3-Indolyl hydrogen sulphate,3-Indolyl hydrogen sulphuric acid,3-Indolyl sulfuric acid,3-Indolyl sulphate,3-Indolyl sulphuric acid,3-Indoxyl sulfuric acid,3-Indoxyl sulphate,3-Indoxyl sulphuric acid,3-Indoxylsulfate,3-Indoxylsulphate,3-Indoxylsulphuric acid,indol-3-yl Hydrogen sulfuric acid,indol-3-yl Hydrogen sulphate,indol-3-yl Hydrogen sulphuric acid,indol-3-yl Sulfuric acid,indol-3-yl Sulphuric acid,Indoxyl sulfuric acid,Indoxyl sulphuric acid,Indoxyl-3-sulfate,Indoxyl-3-sulfuric acid,Indoxyl-3-sulphuric acid,Indoxylsulfate,Indoxylsulphate,Indoxylsulphuric acid,1H-indol-3-yl Hydrogen sulfate,1H-indol-3-yl Hydrogen sulphate,indol-3-Ol,Indican monosodium salt,Monopotassium salt, indican,Monosodium salt, indican,Sulfate, indoxyl,Indican monopotassium salt,1H-indol-3-Ol hydrogen sulfate ester,3-Sulphooxy-1H-indole",cyp2y3,NA
206,Sulfite,MAM02949,HMDB0000240,"c,m,e,l,n","sult1st5,prdx6,tpo,mpx",NA,NA,"unc5b,unc5c,UNC5C","Sulfite,sulfurous acid,[SO(OH)2],Acide sulfureux,Acido sulfuroso,H2SO3,S(O)(OH)2,Schweflige saeure,Sulphurous acid,Sulfurous acid,Acide sulphureux,Acido sulphuroso,Sulphite,Sulfur dioxide solution,Sulfuric(IV) acid (H2SO3),Hydrogen sulfite",NA,NA
177,Pregnenolone sulfate,MAM02762,HMDB0000774,"c,r,g,l,e",sult2st3,abcb4,NA,"trpm1a,trpm1b,trpm3,glra1","Pregnenolone sulfate,[(1S,2R,10S,11S,14S,15S)-14-acetyl-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-yl]oxidanesulfonic acid,Pregnenolone sulfuric acid,Pregnenolone sulphate,Pregnenolone sulphuric acid,5-Pregnen-3b-sulfate-20-one,5-Pregnen-3b-sulphate-20-one,Pregn-5-en-20-on-3b-yl sulfurate,Pregn-5-en-20-on-3b-yl sulfuric acid,Pregn-5-en-20-one-3b-yl sulfate,Pregn-5-en-20-one-3b-yl sulphate,Pregnenolone 3-sulfate,Pregnenolone 3-sulphate,Pregnenolone 3b-sulfate,Pregnenolone 3b-sulphate,Pregnenolone hydrogen sulfate,Pregnenolone hydrogen sulphate,Pregnenolone monosulfate,Pregnenolone monosulphate,[(1S,2R,10S,11S,14S,15S)-14-Acetyl-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxidanesulfonate,[(1S,2R,10S,11S,14S,15S)-14-Acetyl-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxidanesulphonate,[(1S,2R,10S,11S,14S,15S)-14-Acetyl-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxidanesulphonic acid",cyp11a1,NA
211,Thromboxane A2,MAM02994,HMDB0001452,"c,r,e",tbxas1,NA,NA,"p2ry10,bdkrb1,mlnr,gnrhr4,gnrhr1,gnrhr2,CABZ01080434.1,kiss1rb,ghsra,ghsrb,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,si:dkey-211g8.9,F2RL3,mchr1a,mchr1b,chrm3b,chrm3a,anxa1a,anxa1b,anxa1c,anxa1d,nmbr,htr2b,gpr65,gpr17,agtr1b,agtr1a,htr2cl1,htr2cl2,npffr1,MCHR2,MCHR2,grm1b,grm1a,appa,appb,ptgir,ptger1a,ptger1b,CCKAR,f2rl2,F2RL2,f2rl1.2,f2rl1.1,avpr1ab,avpr1aa,ptafr,tacr3a,tacr3l,tacr1a,tacr1b,p2ry1,nmur1b,nmur1a,grm5b,grm5a,chrm1a,adra1ba,adra1bb,ltb4r,npffr2b,NPFFR2,gprc6a,trhrb,trhra,p2ry2.3,p2ry2.1,p2ry2.2,xcr1a.1,xcr1b.1,ednraa,ednrab,gpr4,F2R,f2r,F2R,F2R,F2R,F2R,F2R,oxtr,oxtrl,lpar5b,lpar5a,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,CCKBR,si:dkey-1h24.2,CU571081.1,lpar6b,lpar6a,lpar1,si:dkey-78k11.9,ntsr1,lpar3,ptgfr,hcrtr2,agtr2,cysltr1,tacr2,ednrbb,ednrba,htr2ab,htr2aa,adra1aa,adra1d,grpr,chrm5b,chrm5a,qrfpra,QRFPR,gipr,lpar2b,lpar2a,tbxa2r,casr,ltb4r2b,ltb4r2a,GPR68","Thromboxane A2,(5Z)-7-[(1S,3R,4S,5S)-3-[(1E,3S)-3-hydroxyoct-1-en-1-yl]-2,6-dioxabicyclo[3.1.1]heptan-4-yl]hept-5-enoic acid,thromboxane,(5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oic acid,9S,11S-Epoxy,15S-hydroxy-thromboxa-5Z,13E-dien-1-Oic acid,TXA-2,TXA2,(5Z,13E)-(15S)-9a,11a-Epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,13E)-(15S)-9a,11a-Epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,13E)-(15S)-9Α,11α-epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,13E)-(15S)-9Α,11α-epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,9a,11a,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oate,(5Z,9a,11a,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oic acid,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-Oate,(5Z,9Α,11α,13E,15S)-9,11-epoxy-15-hydroxythromboxa-5,13-dien-1-Oate,(5Z,9Α,11α,13E,15S)-9,11-epoxy-15-hydroxythromboxa-5,13-dien-1-Oic acid,9S,11S-Epoxy,15S-hydroxy-thromboxa-5Z,13E-dien-1-Oate,(1S-(1alpha,3alpha,3R*),4beta(Z),5alpha)-7-(3-(3-hydroxy-1-octenyl)-2,6-dioxabicyclo(3.1.1)hept-4-yl)-5-heptenoate,(1S-(1alpha,3alpha,3R*),4beta(Z),5alpha)-7-(3-(3-hydroxy-1-octenyl)-2,6-dioxabicyclo(3.1.1)hept-4-yl)-5-heptenoic acid,(5Z)-7-[(1S,3R,4S,5S)-3-[(1E,3S)-3-Hydroxy-1-octenyl]-2,6-dioxabicyclo[3.1.1]hept-4-yl]-5-heptenoate,(5Z)-7-[(1S,3R,4S,5S)-3-[(1E,3S)-3-Hydroxy-1-octenyl]-2,6-dioxabicyclo[3.1.1]hept-4-yl]-5-heptenoic acid,(5Z,13E)-(15S)-9,11-Epoxy-15-hydroxythromba-5,13-dienoate,(5Z,13E)-(15S)-9,11-Epoxy-15-hydroxythromba-5,13-dienoic acid,(5Z,13E)-(15S)-9-alpha,11-alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate,(5Z,13E)-(15S)-9-alpha,11-alpha-Epoxy-15-hydroxythromboxa-5,13-dienoic acid,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxy-thromboxa-5,13-dien-1-Oate,(5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxy-thromboxa-5,13-dien-1-Oic acid,7-[3-(3-Hydroxy-1-octenyl)-2,6-dioxabicyclo[3.1.1]hept-4-yl]-[1S-[1alpha,3alpha(1E,3R*),4beta(Z),5alpha]]-5-heptenoate,7-[3-(3-Hydroxy-1-octenyl)-2,6-dioxabicyclo[3.1.1]hept-4-yl]-[1S-[1alpha,3alpha(1E,3R*),4beta(Z),5alpha]]-5-heptenoic acid,Cid,Rabbit aorta contracting substance,RCS,a2, Thromboxane",NA,NA
141,L-Dopa,MAM02354,HMDB0000181,"c,e","th,tyr",slc16a10,"slc3a2a,slc7a5,slc7a9,slc7a8a,slc7a8b,slc3a2a,slc3a2b,zgc:158423","abcc4,gpr143,DRD5,drd1b,drd3,drd2b,drd2a,drd4b,drd4a,adora2aa,htr2ab,htr2aa","L-Dopa,(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid,levodopa,(-)-3-(3,4-Dihydroxyphenyl)-L-alanine,(-)-Dopa,3,4-Dihydroxy-L-phenylalanine,3,4-DIHYDROXYPHENYLALANINE,3-Hydroxy-L-tyrosine,beta-(3,4-Dihydroxyphenyl)-L-alanine,beta-(3,4-Dihydroxyphenyl)alanine,Dihydroxy-L-phenylalanine,Dopar,L-beta-(3,4-Dihydroxyphenyl)alanine,Levodopa,Levodopum,b-(3,4-Dihydroxyphenyl)-L-alanine,Β-(3,4-dihydroxyphenyl)-L-alanine,b-(3,4-Dihydroxyphenyl)alanine,Β-(3,4-dihydroxyphenyl)alanine,L-b-(3,4-Dihydroxyphenyl)alanine,L-Β-(3,4-dihydroxyphenyl)alanine,(2S)-2-Amino-3-(3,4-dihydroxyphenyl)propanoate,(2S)-2-Amino-3-(3,4-dihydroxyphenyl)propanoic acid,3,4-Dihydroxyphenyl-L-alanine,3-(3,4-Dihydroxyphenyl)-L-alanine,b-(3,4-Dihydroxyphenyl)-a-L-alanine,Bendopa,beta-(3,4-Dihydroxyphenyl)-alpha-L-alanine,Cidandopa,Dihydroxyphenylalanine,Dopaflex,Dopaidan,Dopal,Dopalina,Doparkine,Doparl,Dopasol,Dopaston,Dopastone,Dopastral,Dopicar,Doprin,Eldopal,Eldopar,Eldopatec,Eurodopa,Helfo-dopa,Insulamina,L-(-)-Dopa,L-3-(3,4-Dihydroxyphenyl)-alanine,L-4-5-Dihydroxyphenylalanine,L-b-(3,4-Dihydroxyphenyl)-a-alanine,L-beta-(3,4-Dihydroxyphenyl)-alpha-alanine,L-Dihydroxyphenylalanine,Laradopa,Larodopa,Ledopa,Levedopa,Levopa,Maipedopa,Parda,Pardopa,Prodopa,Syndopa,Veldopa,Weldopa,3 Hydroxy L tyrosine,Roche brand OF levodopa,L 3,4 Dihydroxyphenylalanine,L-3,4-Dihydroxyphenylalanine,Medphano brand OF levodopa,L Dopa,Roberts brand OF levodopa",NA,NA
41,5-Hydroxy-L-tryptophan,MAM01107,HMDB0000472,"c,e","tph1a,tph1b,tph2",slc18a2,"slc7a5,slc7a8a,slc7a8b","htr2cl1,htr2cl2,htr2b,vcam1b,htr7a,HTR7,htr2ab,htr2aa","5-Hydroxy-L-tryptophan,5-Hydroxytryptophan L-form,Cincofarm,L-5-Hydroxytryptophan,Levothym,Oxitriptan,Tript-OH,Hydroxy-5 L-tryptophane,5-HTP,Hydroxytryptophan,5-Hydroxytryptophan,5 Hydroxytryptophan,5-Hydroxy- tryptophan,Oxytryptophan,Tryptophan, 5 hydroxy,(S)-5-Hydroxytryptophan,5-Hydroxyl-L-tryptophan,Levotonine,Oxyfan,Pretonine,Quietim,Serotonyl,Telesol,Triptene,Triptum,L-5-HTP",NA,NA
29,Iodotyrosine,MAM00807,HMDB0000021,"c,e",tpo,NA,NA,"CU571081.1,CU571081.1","Iodotyrosine,(2S)-2-amino-3-(4-hydroxy-3-iodophenyl)propanoic acid,iodotyrosine,(2S)-2-Amino-3-(4-hydroxy-3-iodophenyl)propanoic acid,3-IODO-tyrosine,MIT,(2S)-2-Amino-3-(4-hydroxy-3-iodophenyl)propanoate,3-Iodo-4-hydroxyphenylalanine,3-Iodo-L-tyrosine,3-Iodotyrosine,3-Monoiodo-L-tyrosine,4-Hydroxy-3-iodophenylalanine,IYR,L-Tyrosine-3-iodo,Monoiodotyrosine",NA,NA
135,Iodide,MAM02174,HMDB0012238,"c,r,e",tpo,slc5a8,slc26a4,"esrra,ripk1l,egfra,LO018309.1,ppardb,pparda,nr4a2a","Iodide,iodide,I(-),IODIDE ion,Iodine anion,Iodide anion,Iodide salt,Iodide(1-),Iodinane,Iodine ion,Lambda(3)-iodane,Trihydridoiodine,Iodolipol,Oils, iodized,Oil, iodized,Iodized oil,Iodized oils",NA,NA
212,Thyroxine,MAM02998,HMDB0000248,"c,r,e",tpo,"slc16a2,slco1c1,slco1d1,slco1e1,slco3a1a,slco4a1",NA,"nr1h4,rxrab,rxraa,thrab,thraa,thrb,ncor1","Thyroxine,(2S)-2-amino-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoic acid,levothyroxine,3,3',5,5'-Tetraiodo-L-thyronine,3,5,3',5'-TETRAIODO-L-thyronine,4-(4-Hydroxy-3,5-diiodophenoxy)-3,5-diiodo-L-phenylalanine,L-T4,Levothyroxin,Levothyroxine,LT4,O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodo-L-tyrosine,T4,L-Thyroxine,O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine,3,5,3'5'-Tetraiodo-L-thyronine,Forthyron,(-)-Thyroxine,3,3',5,5''-tetraiodo-L-Thyronine,3,5,3',5'-Tetraiodothyronine,D-Thyroxine,DL-Thyroxin,Henning,L-3,5,3',5'-Tetraiodothyronine,L-Thyroxin,Laevothyroxinum,Levothroid,Levothyroxine sodium,Levothyroxinum,Levoxyl,Prestwick_548,Synthroid,Tetraiodothyronine,Tetramet,THX,Thyratabs,Thyrax,Thyreoideum,Thyroxin,Thyroxinal,Thyroxine I 125,Thyroxine iodine,Allphar brand OF levothyroxine sodium,Berlthyrox,Delalande, levothyroxin,Dexnon,Eferox,Eltroxin,Kern brand OF levothyroxine sodium,L-Thyrox,L-Thyroxin henning,L-Thyroxin beta,L-Thyroxine roche,Levothyroxin deladande,Lévothyrox,Merck lipha santé brand OF levothyroxine sodium,Nourypharma brand OF levothyroxine sodium,Oroxine,Aventis brand OF levothyroxine sodium,Euthyrox,Eutirox,Forest brand OF levothyroxine sodium,Genpharm brand OF levothyroxine sodium,GlaxoSmithKline brand OF levothyroxine sodium,Goldshield brand OF levothyroxine sodium,LThyroxin henning,levo-T,Sanofi synthelabo brand OF levothyroxine sodium,Sigma brand OF levothyroxine sodium,Synthrox,Thevier,Watson brand OF levothyroxine sodium,Berlin chemie brand OF levothyroxine sodium,Delalande brand OF levothyroxine sodium,Eltroxine,Hexal brand 2 OF levothyroxine sodium,L Thyroxine roche,Novothyral,Tiroidine,Vortex brand OF levothyroxine sodium,Abbot brand OF levothyroxine sodium,Berlin-chemie brand OF levothyroxine sodium,Byk brand OF levothyroxine sodium,Deladande, levothyroxin,GlaxoWellcome brand OF levothyroxine sodium,Henning berlin brand OF levothyroxine sodium,Hexal brand 1 OF levothyroxine sodium,L Thyrox,L Thyroxin henning,L Thyroxin beta,L Thyroxine,LThyroxin beta,leo, Tiroxina,levo T,LevoT,Levothyroid,Levothyroxin delalande,Levoxine,Merck brand OF levothyroxine sodium,Monarch brand OF levothyroxine sodium,Mova brand OF levothyroxine sodium,Novothyrox,O-(4-Hydroxy-3,5-diiodophenyl) 3,5-diiodo-L-tyrosine,O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodotyrosine,Roche brand OF levothyroxine sodium,Rudefsa brand OF levothyroxine sodium,Sodium levothyroxine,T4 Thyroid hormone,Thyroid hormone, T4,Tiroxina leo,Unithroid,Betapharm brand OF levothyroxine sodium",NA,NA
214,Liothyronine,MAM03052,HMDB0000265,"c,r,e",tpo,slc16a2,NA,"thrab,thraa,thrb,ar,rxrab,rxraa,esr1,esr2a,esr2b,ncor1,nr1i2","Liothyronine,(2S)-2-amino-3-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]propanoic acid,liothyronine,3,5,3'-Triiodo-L-thyronine,3,5,3'-Triiodothyronine,3,5,3'TRIIODOTHYRONINE,4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodo-L-phenylalanine,L-3,5,3'-Triiodothyronine,L-T3,Liothyroninum,Liotironina,O-(4-Hydroxy-3-iodophenyl)-3,5-diiodo-L-tyrosine,T3,Tertroxin,Tresitope,Triiodothyronine,3,3',5-Triiodo-L-thyronine,Thyrolar,3,3',5-Triiodothyronine,Cytomel,T3 Thyroid hormone,Thyroid hormone, T3,Liothyronine sodium,3,3',5'-Triiodo-L-thyronine,3,3',5'-Triiodothyronine,4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenylalanine,Cyronine,L-3,3',5-Triiodo-thyronine,L-3,3',5-Triiodothyronine,L-3-[4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenyl]-alanine,L-Liothyronine,L-Triiodothyronine,Liothyronin,Triiodo-L-thyronine",NA,NA
72,Caffeic acid,MAM01414,HMDB0001964,c,tyr,NA,NA,"egfra,LO018309.1,appa,appb,dpp4,zgc:136971","Caffeic acid,(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid,caffeic acid,3,4-Dihydroxy-trans-cinnamate,3,4-Dihydroxycinnamic acid,trans-Caffeate,3,4-Dihydroxy-trans-cinnamic acid,3,4-Dihydroxycinnamate,Caffeate,Caffeic acid, monosodium salt,Caffeic acid, (e)-isomer,Sodium caffeate,(2E)-(3,4-Dihydroxyphenyl)-2-propenoic acid,(2E)-3-(3,4-Dihydroxyphenyl)-2-propenoic acid,(e)-3,4-Dihydroxycinnamic acid,(e)-3-(3,4-Dihydroxyphenyl)-2-propenoic acid,(e)-3-(3,4-Dihydroxyphenyl)acrylic acid,(e)-Caffeic acid,3,4-Dihydroxybenzeneacrylic acid,3-(3,4-Dihydroxyphenyl)-2-propenoic acid,3-(3,4-Dihydroxyphenyl)propenoic acid,4-(2'-Carboxyvinyl)-1,2-dihydroxybenzene,4-(2-Carboxyethenyl)-1,2-dihydroxybenzene,4-(2’-carboxyvinyl)-1,2-dihydroxybenzene,DHCA,trans-3,4-Dihydroxycinnamic acid,3',4'-Dihydroxycinnamic acid,(2E)-3-(3,4-Dihydroxyphenyl)prop-2-enoic acid;",NA,NA
